oob_regret,selected_candidate_index
0.10089817508718303,5
0.019150344129197944,3
0.03359391123612568,2
0.09147003994355016,1
0.010389855736593456,2
0.04520933065579365,6
0.015068341906366717,2
0.012238966806205315,5
0.038130206977124895,6
0.026855979688596265,3
0.053398402822026694,5
0.01310156782029831,3
0.010955995075962677,2
0.050148562821497294,5
0.0,2
0.07078120591313292,5
0.054597124334616054,6
0.013256041630364077,2
0.0,2
0.018889119379789404,6
0.011862756675345587,2
0.012707955390660108,2
0.04935628930035954,6
0.12214848552986865,5
0.019787564906691563,2
0.015155579847471956,3
0.06388819062444398,5
0.05554939267012832,6
0.020951096721546908,3
0.009810281981991686,2
0.01713964667335105,3
0.01683949265218082,3
0.09433034920794374,8
0.009978783258600465,2
0.016773857372706605,2
0.052466825362798175,1
0.04146570499507188,5
0.009186790879433873,2
0.01740308079843525,2
0.003314094062985773,2
0.08144730750692361,5
0.023165885710038664,6
0.006668138244230196,2
0.04438513123833293,6
0.02002563929399276,2
0.0800963287955018,5
0.0026717984358132774,6
0.12997396161770586,8
0.004241181845964559,2
0.020004996942541153,2
0.0019111395299751116,2
0.024083419279006868,2
0.02445120420028761,2
0.02448359442026299,2
0.0,2
0.004271660065953753,2
0.057475294652078596,5
0.01290413055687295,2
0.05880410047102183,5
0.04806802602854393,6
0.02254334319022447,6
0.037033121412828524,2
0.015063422614055508,2
0.05800279596778528,6
0.023791657172577946,3
0.005531094746942522,2
0.049935934552992986,5
0.06549983142011812,5
0.048061491419488137,6
0.013553273367371665,3
0.005423090112682702,2
0.014464203497991684,2
0.11856347645699528,5
0.06146923094435988,6
0.09546026965248239,8
0.008111926135151742,2
0.05564367852136154,6
0.059111544721243386,6
0.009248219881274361,3
0.020757155250690856,3
0.022579313904301457,2
0.1229964112178112,5
0.015534277514450592,2
0.008444266474391435,2
0.01891987739736789,2
0.056638435479776844,5
0.0075669444571008215,3
0.02471041550891384,2
0.049393703100681335,6
0.019820711152752288,2
0.012468445221079344,3
0.0183712630224485,2
0.013639265687379526,6
0.0,2
0.005619446236406617,2
0.0269882500988763,3
0.016863714214770828,3
0.0194862373651358,2
0.031879360632194806,2
0.011996742454638581,2
0.026826417869511288,2
0.02232425923469744,2
0.03838185079077287,5
0.05328215037040042,6
0.015259667708840935,3
0.01789872936770355,6
0.012217911879575744,3
0.0699870792696517,5
0.008706408942165733,2
0.0331112125915443,6
0.020492020570898883,2
0.005230933670549498,2
0.03201054581211912,6
0.014269143903011455,2
