subset,seed,left_point,right_point,maintenance_lead_cycles,late_to_early_cost_ratio,independent_unit,design_role,left_service_rate,right_service_rate,delta_service_rate,left_false_late_rate,right_false_late_rate,delta_false_late_rate,left_false_early_rate,right_false_early_rate,delta_false_early_rate,left_decision_cost_per_engine,right_decision_cost_per_engine,delta_decision_cost_per_engine,action_disagreement_rate,n_engines
FD004,42,asym,core,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2661290322580645,0.25806451612903225,0.008064516129032251,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.056451612903225805,0.05241935483870968,0.0040322580645161255,0.07661290322580645,0.09274193548387097,-0.016129032258064516,0.008064516129032258,248
FD004,42,asym,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2661290322580645,0.24193548387096775,0.024193548387096753,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.056451612903225805,0.036290322580645164,0.02016129032258064,0.0967741935483871,0.11693548387096774,-0.02016129032258064,0.024193548387096774,248
FD004,42,core,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.24193548387096775,0.016129032258064502,0.008064516129032258,0.008064516129032258,0.0,0.05241935483870968,0.036290322580645164,0.016129032258064516,0.13306451612903225,0.11693548387096774,0.016129032258064516,0.024193548387096774,248
FD004,42,asym,core,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.2661290322580645,0.25806451612903225,0.008064516129032251,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.056451612903225805,0.05241935483870968,0.0040322580645161255,0.0967741935483871,0.13306451612903225,-0.03629032258064516,0.008064516129032258,248
FD004,123,asym,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.05241935483870968,-0.020161290322580648,0.024193548387096774,248
FD004,123,core,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10080645161290322,0.0967741935483871,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.04435483870967742,0.04435483870967742,0.0,0.04435483870967742,0.05241935483870968,-0.008064516129032258,0.020161290322580645,248
FD004,123,asym,core,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10080645161290322,-0.012096774193548376,0.0,0.0,0.0,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.020161290322580645,248
FD004,123,asym,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.06451612903225806,-0.03225806451612903,0.024193548387096774,248
FD004,123,core,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10080645161290322,0.0967741935483871,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.04435483870967742,0.04435483870967742,0.0,0.04435483870967742,0.06451612903225806,-0.02016129032258064,0.020161290322580645,248
FD004,123,asym,core,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10080645161290322,-0.012096774193548376,0.0,0.0,0.0,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.020161290322580645,248
FD004,123,asym,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.0846774193548387,-0.05241935483870967,0.024193548387096774,248
FD004,123,core,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10080645161290322,0.0967741935483871,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.04435483870967742,0.04435483870967742,0.0,0.04435483870967742,0.0846774193548387,-0.04032258064516128,0.020161290322580645,248
FD004,123,asym,core,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10080645161290322,-0.012096774193548376,0.0,0.0,0.0,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.020161290322580645,248
FD004,123,asym,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.0,0.008064516129032258,-0.008064516129032258,0.028225806451612902,0.024193548387096774,0.004032258064516129,0.028225806451612902,0.04032258064516129,-0.012096774193548387,0.028225806451612902,248
FD004,123,core,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.024193548387096774,0.008064516129032258,0.04032258064516129,0.04032258064516129,0.0,0.020161290322580645,248
FD004,123,asym,core,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18951612903225806,0.0,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.03225806451612903,-0.004032258064516129,0.028225806451612902,0.04032258064516129,-0.012096774193548387,0.016129032258064516,248
FD004,123,asym,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.0,0.008064516129032258,-0.008064516129032258,0.028225806451612902,0.024193548387096774,0.004032258064516129,0.028225806451612902,0.06451612903225806,-0.03629032258064516,0.028225806451612902,248
FD004,123,core,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.024193548387096774,0.008064516129032258,0.05241935483870968,0.06451612903225806,-0.012096774193548383,0.020161290322580645,248
FD004,123,asym,core,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18951612903225806,0.0,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.03225806451612903,-0.004032258064516129,0.028225806451612902,0.05241935483870968,-0.024193548387096777,0.016129032258064516,248
FD004,123,asym,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.0,0.008064516129032258,-0.008064516129032258,0.028225806451612902,0.024193548387096774,0.004032258064516129,0.028225806451612902,0.10483870967741936,-0.07661290322580645,0.028225806451612902,248
FD004,123,core,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.1774193548387097,0.012096774193548376,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.024193548387096774,0.008064516129032258,0.07258064516129033,0.10483870967741936,-0.03225806451612903,0.020161290322580645,248
FD004,123,asym,core,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18951612903225806,0.0,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.03225806451612903,-0.004032258064516129,0.028225806451612902,0.07258064516129033,-0.04435483870967742,0.016129032258064516,248
FD004,123,asym,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.22983870967741934,0.012096774193548404,0.008064516129032258,0.012096774193548387,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.05241935483870968,0.05241935483870968,0.0,0.020161290322580645,248
FD004,123,core,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.22983870967741934,0.028225806451612906,0.004032258064516129,0.012096774193548387,-0.008064516129032258,0.04838709677419355,0.028225806451612902,0.020161290322580645,0.056451612903225805,0.05241935483870968,0.0040322580645161255,0.028225806451612902,248
FD004,123,asym,core,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.25806451612903225,-0.016129032258064502,0.008064516129032258,0.004032258064516129,0.004032258064516129,0.036290322580645164,0.04838709677419355,-0.012096774193548383,0.05241935483870968,0.056451612903225805,-0.0040322580645161255,0.016129032258064516,248
FD004,123,asym,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.22983870967741934,0.012096774193548404,0.008064516129032258,0.012096774193548387,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.07661290322580645,0.08870967741935484,-0.01209677419354839,0.020161290322580645,248
FD004,123,core,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.22983870967741934,0.028225806451612906,0.004032258064516129,0.012096774193548387,-0.008064516129032258,0.04838709677419355,0.028225806451612902,0.020161290322580645,0.06854838709677419,0.08870967741935484,-0.020161290322580655,0.028225806451612902,248
FD004,123,asym,core,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.25806451612903225,-0.016129032258064502,0.008064516129032258,0.004032258064516129,0.004032258064516129,0.036290322580645164,0.04838709677419355,-0.012096774193548383,0.07661290322580645,0.06854838709677419,0.008064516129032265,0.016129032258064516,248
FD004,123,asym,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.22983870967741934,0.012096774193548404,0.008064516129032258,0.012096774193548387,-0.004032258064516129,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.11693548387096774,0.14919354838709678,-0.032258064516129045,0.020161290322580645,248
FD004,123,core,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.22983870967741934,0.028225806451612906,0.004032258064516129,0.012096774193548387,-0.008064516129032258,0.04838709677419355,0.028225806451612902,0.020161290322580645,0.08870967741935484,0.14919354838709678,-0.06048387096774194,0.028225806451612902,248
FD004,123,asym,core,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24193548387096775,0.25806451612903225,-0.016129032258064502,0.008064516129032258,0.004032258064516129,0.004032258064516129,0.036290322580645164,0.04838709677419355,-0.012096774193548383,0.11693548387096774,0.08870967741935484,0.028225806451612892,0.016129032258064516,248
FD004,2024,asym,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.04032258064516129,0.036290322580645164,0.0040322580645161255,0.016129032258064516,248
FD004,2024,core,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,0.008064516129032258,0.0,0.020161290322580645,0.020161290322580645,0.0,0.036290322580645164,0.036290322580645164,0.0,0.008064516129032258,248
FD004,2024,asym,core,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.04032258064516129,0.036290322580645164,0.0040322580645161255,0.024193548387096774,248
FD004,2024,asym,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.05241935483870968,0.06048387096774194,-0.008064516129032258,0.016129032258064516,248
FD004,2024,core,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,0.008064516129032258,0.0,0.020161290322580645,0.020161290322580645,0.0,0.06048387096774194,0.06048387096774194,0.0,0.008064516129032258,248
FD004,2024,asym,core,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.05241935483870968,0.06048387096774194,-0.008064516129032258,0.024193548387096774,248
FD004,2024,asym,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.07258064516129033,0.10080645161290322,-0.028225806451612892,0.016129032258064516,248
FD004,2024,core,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.06854838709677419,0.06854838709677419,0.0,0.008064516129032258,0.008064516129032258,0.0,0.020161290322580645,0.020161290322580645,0.0,0.10080645161290322,0.10080645161290322,0.0,0.008064516129032258,248
FD004,2024,asym,core,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.0846774193548387,0.06854838709677419,0.016129032258064516,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.03225806451612903,0.020161290322580645,0.012096774193548387,0.07258064516129033,0.10080645161290322,-0.028225806451612892,0.024193548387096774,248
FD004,2024,asym,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.17338709677419356,0.0040322580645161255,0.0,0.008064516129032258,-0.008064516129032258,0.016129032258064516,0.020161290322580645,-0.004032258064516129,0.016129032258064516,0.036290322580645164,-0.020161290322580648,0.020161290322580645,248
FD004,2024,core,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.16129032258064516,0.17338709677419356,-0.012096774193548404,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.004032258064516129,0.020161290322580645,-0.016129032258064516,0.012096774193548387,0.036290322580645164,-0.024193548387096777,0.020161290322580645,248
FD004,2024,asym,core,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.16129032258064516,0.01612903225806453,0.0,0.004032258064516129,-0.004032258064516129,0.016129032258064516,0.004032258064516129,0.012096774193548387,0.016129032258064516,0.012096774193548387,0.004032258064516129,0.024193548387096774,248
FD004,2024,asym,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.17338709677419356,0.0040322580645161255,0.0,0.008064516129032258,-0.008064516129032258,0.016129032258064516,0.020161290322580645,-0.004032258064516129,0.016129032258064516,0.06048387096774194,-0.04435483870967742,0.020161290322580645,248
FD004,2024,core,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.16129032258064516,0.17338709677419356,-0.012096774193548404,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.004032258064516129,0.020161290322580645,-0.016129032258064516,0.024193548387096774,0.06048387096774194,-0.036290322580645164,0.020161290322580645,248
FD004,2024,asym,core,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.16129032258064516,0.01612903225806453,0.0,0.004032258064516129,-0.004032258064516129,0.016129032258064516,0.004032258064516129,0.012096774193548387,0.016129032258064516,0.024193548387096774,-0.008064516129032258,0.024193548387096774,248
FD004,2024,asym,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.17338709677419356,0.0040322580645161255,0.0,0.008064516129032258,-0.008064516129032258,0.016129032258064516,0.020161290322580645,-0.004032258064516129,0.016129032258064516,0.10080645161290322,-0.0846774193548387,0.020161290322580645,248
FD004,2024,core,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.16129032258064516,0.17338709677419356,-0.012096774193548404,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.004032258064516129,0.020161290322580645,-0.016129032258064516,0.04435483870967742,0.10080645161290322,-0.0564516129032258,0.020161290322580645,248
FD004,2024,asym,core,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.1774193548387097,0.16129032258064516,0.01612903225806453,0.0,0.004032258064516129,-0.004032258064516129,0.016129032258064516,0.004032258064516129,0.012096774193548387,0.016129032258064516,0.04435483870967742,-0.028225806451612906,0.024193548387096774,248
FD004,2024,asym,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.25,-0.01612903225806453,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.03225806451612903,0.04032258064516129,-0.008064516129032258,0.056451612903225805,0.04838709677419355,0.008064516129032258,0.016129032258064516,248
FD004,2024,core,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.22983870967741934,0.25,-0.020161290322580655,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.028225806451612902,0.04032258064516129,-0.012096774193548387,0.05241935483870968,0.04838709677419355,0.004032258064516132,0.020161290322580645,248
FD004,2024,asym,core,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.22983870967741934,0.0040322580645161255,0.012096774193548387,0.012096774193548387,0.0,0.03225806451612903,0.028225806451612902,0.004032258064516129,0.056451612903225805,0.05241935483870968,0.0040322580645161255,0.004032258064516129,248
FD004,2024,asym,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.25,-0.01612903225806453,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.03225806451612903,0.04032258064516129,-0.008064516129032258,0.09274193548387097,0.06048387096774194,0.03225806451612903,0.016129032258064516,248
FD004,2024,core,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.22983870967741934,0.25,-0.020161290322580655,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.028225806451612902,0.04032258064516129,-0.012096774193548387,0.08870967741935484,0.06048387096774194,0.028225806451612906,0.020161290322580645,248
FD004,2024,asym,core,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.22983870967741934,0.0040322580645161255,0.012096774193548387,0.012096774193548387,0.0,0.03225806451612903,0.028225806451612902,0.004032258064516129,0.09274193548387097,0.08870967741935484,0.0040322580645161255,0.004032258064516129,248
FD004,2024,asym,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.25,-0.01612903225806453,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.03225806451612903,0.04032258064516129,-0.008064516129032258,0.1532258064516129,0.08064516129032258,0.07258064516129033,0.016129032258064516,248
FD004,2024,core,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.22983870967741934,0.25,-0.020161290322580655,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.028225806451612902,0.04032258064516129,-0.012096774193548387,0.14919354838709678,0.08064516129032258,0.0685483870967742,0.020161290322580645,248
FD004,2024,asym,core,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.23387096774193547,0.22983870967741934,0.0040322580645161255,0.012096774193548387,0.012096774193548387,0.0,0.03225806451612903,0.028225806451612902,0.004032258064516129,0.1532258064516129,0.14919354838709678,0.0040322580645161255,0.004032258064516129,248
FD004,2025,asym,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.05241935483870968,-0.020161290322580648,0.03225806451612903,248
FD004,2025,core,rast,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10483870967741936,0.0967741935483871,0.008064516129032265,0.0,0.004032258064516129,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.04838709677419355,0.05241935483870968,-0.004032258064516132,0.03225806451612903,248
FD004,2025,asym,core,10.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10483870967741936,-0.016129032258064516,0.0,0.0,0.0,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.024193548387096774,248
FD004,2025,asym,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.06451612903225806,-0.03225806451612903,0.03225806451612903,248
FD004,2025,core,rast,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10483870967741936,0.0967741935483871,0.008064516129032265,0.0,0.004032258064516129,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.04838709677419355,0.06451612903225806,-0.016129032258064516,0.03225806451612903,248
FD004,2025,asym,core,10.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10483870967741936,-0.016129032258064516,0.0,0.0,0.0,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.024193548387096774,248
FD004,2025,asym,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.0967741935483871,-0.008064516129032251,0.0,0.004032258064516129,-0.004032258064516129,0.03225806451612903,0.04435483870967742,-0.01209677419354839,0.03225806451612903,0.0846774193548387,-0.05241935483870967,0.03225806451612903,248
FD004,2025,core,rast,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.10483870967741936,0.0967741935483871,0.008064516129032265,0.0,0.004032258064516129,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.04838709677419355,0.0846774193548387,-0.03629032258064516,0.03225806451612903,248
FD004,2025,asym,core,10.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.08870967741935484,0.10483870967741936,-0.016129032258064516,0.0,0.0,0.0,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.03225806451612903,0.04838709677419355,-0.016129032258064516,0.024193548387096774,248
FD004,2025,asym,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18548387096774194,0.0,0.004032258064516129,0.004032258064516129,0.0,0.028225806451612902,0.028225806451612902,0.0,0.036290322580645164,0.036290322580645164,0.0,0.03225806451612903,248
FD004,2025,core,rast,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18548387096774194,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.028225806451612902,0.036290322580645164,-0.008064516129032261,0.020161290322580645,248
FD004,2025,asym,core,20.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18951612903225806,-0.0040322580645161255,0.004032258064516129,0.0,0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.036290322580645164,0.028225806451612902,0.008064516129032261,0.020161290322580645,248
FD004,2025,asym,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18548387096774194,0.0,0.004032258064516129,0.004032258064516129,0.0,0.028225806451612902,0.028225806451612902,0.0,0.04838709677419355,0.04838709677419355,0.0,0.03225806451612903,248
FD004,2025,core,rast,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18548387096774194,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.028225806451612902,0.04838709677419355,-0.020161290322580645,0.020161290322580645,248
FD004,2025,asym,core,20.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18951612903225806,-0.0040322580645161255,0.004032258064516129,0.0,0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.04838709677419355,0.028225806451612902,0.020161290322580645,0.020161290322580645,248
FD004,2025,asym,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18548387096774194,0.0,0.004032258064516129,0.004032258064516129,0.0,0.028225806451612902,0.028225806451612902,0.0,0.06854838709677419,0.06854838709677419,0.0,0.03225806451612903,248
FD004,2025,core,rast,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18951612903225806,0.18548387096774194,0.0040322580645161255,0.0,0.004032258064516129,-0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.028225806451612902,0.06854838709677419,-0.04032258064516128,0.020161290322580645,248
FD004,2025,asym,core,20.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.18548387096774194,0.18951612903225806,-0.0040322580645161255,0.004032258064516129,0.0,0.004032258064516129,0.028225806451612902,0.028225806451612902,0.0,0.06854838709677419,0.028225806451612902,0.04032258064516128,0.020161290322580645,248
FD004,2025,asym,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.25,0.008064516129032251,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.056451612903225805,0.06048387096774194,-0.004032258064516132,0.016129032258064516,248
FD004,2025,core,rast,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24596774193548387,0.25,-0.0040322580645161255,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.036290322580645164,0.04435483870967742,-0.008064516129032258,0.04435483870967742,0.06048387096774194,-0.016129032258064516,0.028225806451612902,248
FD004,2025,asym,core,30.0,2.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.24596774193548387,0.012096774193548376,0.004032258064516129,0.004032258064516129,0.0,0.04838709677419355,0.036290322580645164,0.012096774193548383,0.056451612903225805,0.04435483870967742,0.012096774193548383,0.028225806451612902,248
FD004,2025,asym,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.25,0.008064516129032251,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.06854838709677419,0.0846774193548387,-0.016129032258064516,0.016129032258064516,248
FD004,2025,core,rast,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24596774193548387,0.25,-0.0040322580645161255,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.036290322580645164,0.04435483870967742,-0.008064516129032258,0.056451612903225805,0.0846774193548387,-0.0282258064516129,0.028225806451612902,248
FD004,2025,asym,core,30.0,5.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.24596774193548387,0.012096774193548376,0.004032258064516129,0.004032258064516129,0.0,0.04838709677419355,0.036290322580645164,0.012096774193548383,0.06854838709677419,0.056451612903225805,0.012096774193548383,0.028225806451612902,248
FD004,2025,asym,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.25806451612903225,0.25,0.008064516129032251,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.04838709677419355,0.04435483870967742,0.0040322580645161255,0.08870967741935484,0.125,-0.03629032258064516,0.016129032258064516,248
FD004,2025,core,rast,30.0,10.0,test engine endpoint,post-result exploratory static maintenance-triage sensitivity,0.24596774193548387,0.25,-0.0040322580645161255,0.004032258064516129,0.008064516129032258,-0.004032258064516129,0.036290322580645164,0.04435483870967742,-0.008064516129032258,0.07661290322580645,0.125,-0.04838709677419355,0.028225806451612902,248
