normalization,model,seed,unit_id,denominator_definition,q,epsilon_fraction,rmse_cycles,eligible_windows,late_events,lpr
temperature,core,2026,B0007,J,0.05,0.0,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J,0.05,0.0,18.498194907996236,6,5,0.8333333333333334
temperature,core,2026,B0048,J,0.05,0.0,2.715715598110225,4,2,0.5
temperature,core,2026,B0055,J,0.05,0.0,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J,0.05,0.02,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J,0.05,0.02,18.498194907996236,6,3,0.5
temperature,core,2026,B0048,J,0.05,0.02,2.715715598110225,4,0,0.0
temperature,core,2026,B0055,J,0.05,0.02,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J,0.05,0.05,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J,0.05,0.05,18.498194907996236,6,0,0.0
temperature,core,2026,B0048,J,0.05,0.05,2.715715598110225,4,0,0.0
temperature,core,2026,B0055,J,0.05,0.05,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J,0.1,0.0,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J,0.1,0.0,18.498194907996236,12,7,0.5833333333333334
temperature,core,2026,B0048,J,0.1,0.0,2.715715598110225,8,2,0.25
temperature,core,2026,B0055,J,0.1,0.0,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J,0.1,0.02,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J,0.1,0.02,18.498194907996236,12,3,0.25
temperature,core,2026,B0048,J,0.1,0.02,2.715715598110225,8,0,0.0
temperature,core,2026,B0055,J,0.1,0.02,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J,0.1,0.05,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J,0.1,0.05,18.498194907996236,12,0,0.0
temperature,core,2026,B0048,J,0.1,0.05,2.715715598110225,8,0,0.0
temperature,core,2026,B0055,J,0.1,0.05,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J,0.2,0.0,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J,0.2,0.0,18.498194907996236,23,18,0.782608695652174
temperature,core,2026,B0048,J,0.2,0.0,2.715715598110225,15,2,0.13333333333333333
temperature,core,2026,B0055,J,0.2,0.0,13.822283142759277,21,1,0.047619047619047616
temperature,core,2026,B0007,J,0.2,0.02,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J,0.2,0.02,18.498194907996236,23,4,0.17391304347826086
temperature,core,2026,B0048,J,0.2,0.02,2.715715598110225,15,0,0.0
temperature,core,2026,B0055,J,0.2,0.02,13.822283142759277,21,0,0.0
temperature,core,2026,B0007,J,0.2,0.05,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J,0.2,0.05,18.498194907996236,23,0,0.0
temperature,core,2026,B0048,J,0.2,0.05,2.715715598110225,15,0,0.0
temperature,core,2026,B0055,J,0.2,0.05,13.822283142759277,21,0,0.0
temperature,core,2026,B0007,J_plus_1,0.05,0.0,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J_plus_1,0.05,0.0,18.498194907996236,6,5,0.8333333333333334
temperature,core,2026,B0048,J_plus_1,0.05,0.0,2.715715598110225,4,2,0.5
temperature,core,2026,B0055,J_plus_1,0.05,0.0,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J_plus_1,0.05,0.02,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J_plus_1,0.05,0.02,18.498194907996236,6,3,0.5
temperature,core,2026,B0048,J_plus_1,0.05,0.02,2.715715598110225,4,0,0.0
temperature,core,2026,B0055,J_plus_1,0.05,0.02,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J_plus_1,0.05,0.05,48.58758288310882,9,0,0.0
temperature,core,2026,B0044,J_plus_1,0.05,0.05,18.498194907996236,6,0,0.0
temperature,core,2026,B0048,J_plus_1,0.05,0.05,2.715715598110225,4,0,0.0
temperature,core,2026,B0055,J_plus_1,0.05,0.05,13.822283142759277,6,0,0.0
temperature,core,2026,B0007,J_plus_1,0.1,0.0,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J_plus_1,0.1,0.0,18.498194907996236,12,7,0.5833333333333334
temperature,core,2026,B0048,J_plus_1,0.1,0.0,2.715715598110225,8,2,0.25
temperature,core,2026,B0055,J_plus_1,0.1,0.0,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J_plus_1,0.1,0.02,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J_plus_1,0.1,0.02,18.498194907996236,12,3,0.25
temperature,core,2026,B0048,J_plus_1,0.1,0.02,2.715715598110225,8,0,0.0
temperature,core,2026,B0055,J_plus_1,0.1,0.02,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J_plus_1,0.1,0.05,48.58758288310882,17,0,0.0
temperature,core,2026,B0044,J_plus_1,0.1,0.05,18.498194907996236,12,0,0.0
temperature,core,2026,B0048,J_plus_1,0.1,0.05,2.715715598110225,8,0,0.0
temperature,core,2026,B0055,J_plus_1,0.1,0.05,13.822283142759277,11,0,0.0
temperature,core,2026,B0007,J_plus_1,0.2,0.0,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J_plus_1,0.2,0.0,18.498194907996236,23,18,0.782608695652174
temperature,core,2026,B0048,J_plus_1,0.2,0.0,2.715715598110225,15,2,0.13333333333333333
temperature,core,2026,B0055,J_plus_1,0.2,0.0,13.822283142759277,21,1,0.047619047619047616
temperature,core,2026,B0007,J_plus_1,0.2,0.02,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J_plus_1,0.2,0.02,18.498194907996236,23,4,0.17391304347826086
temperature,core,2026,B0048,J_plus_1,0.2,0.02,2.715715598110225,15,0,0.0
temperature,core,2026,B0055,J_plus_1,0.2,0.02,13.822283142759277,21,0,0.0
temperature,core,2026,B0007,J_plus_1,0.2,0.05,48.58758288310882,34,0,0.0
temperature,core,2026,B0044,J_plus_1,0.2,0.05,18.498194907996236,23,0,0.0
temperature,core,2026,B0048,J_plus_1,0.2,0.05,2.715715598110225,15,0,0.0
temperature,core,2026,B0055,J_plus_1,0.2,0.05,13.822283142759277,21,0,0.0
temperature,asym,42,B0007,J,0.05,0.0,52.0885998385651,9,9,1.0
temperature,asym,42,B0044,J,0.05,0.0,20.634193697470714,6,2,0.3333333333333333
temperature,asym,42,B0048,J,0.05,0.0,3.270524543267408,4,4,1.0
temperature,asym,42,B0055,J,0.05,0.0,15.68331418197811,6,6,1.0
temperature,asym,42,B0007,J,0.05,0.02,52.0885998385651,9,5,0.5555555555555556
temperature,asym,42,B0044,J,0.05,0.02,20.634193697470714,6,0,0.0
temperature,asym,42,B0048,J,0.05,0.02,3.270524543267408,4,0,0.0
temperature,asym,42,B0055,J,0.05,0.02,15.68331418197811,6,1,0.16666666666666666
temperature,asym,42,B0007,J,0.05,0.05,52.0885998385651,9,0,0.0
temperature,asym,42,B0044,J,0.05,0.05,20.634193697470714,6,0,0.0
temperature,asym,42,B0048,J,0.05,0.05,3.270524543267408,4,0,0.0
temperature,asym,42,B0055,J,0.05,0.05,15.68331418197811,6,0,0.0
temperature,asym,42,B0007,J,0.1,0.0,52.0885998385651,17,11,0.6470588235294118
temperature,asym,42,B0044,J,0.1,0.0,20.634193697470714,12,2,0.16666666666666666
temperature,asym,42,B0048,J,0.1,0.0,3.270524543267408,8,8,1.0
temperature,asym,42,B0055,J,0.1,0.0,15.68331418197811,11,11,1.0
temperature,asym,42,B0007,J,0.1,0.02,52.0885998385651,17,5,0.29411764705882354
temperature,asym,42,B0044,J,0.1,0.02,20.634193697470714,12,0,0.0
temperature,asym,42,B0048,J,0.1,0.02,3.270524543267408,8,0,0.0
temperature,asym,42,B0055,J,0.1,0.02,15.68331418197811,11,1,0.09090909090909091
temperature,asym,42,B0007,J,0.1,0.05,52.0885998385651,17,0,0.0
temperature,asym,42,B0044,J,0.1,0.05,20.634193697470714,12,0,0.0
temperature,asym,42,B0048,J,0.1,0.05,3.270524543267408,8,0,0.0
temperature,asym,42,B0055,J,0.1,0.05,15.68331418197811,11,0,0.0
temperature,asym,42,B0007,J,0.2,0.0,52.0885998385651,34,11,0.3235294117647059
temperature,asym,42,B0044,J,0.2,0.0,20.634193697470714,23,13,0.5652173913043478
temperature,asym,42,B0048,J,0.2,0.0,3.270524543267408,15,8,0.5333333333333333
temperature,asym,42,B0055,J,0.2,0.0,15.68331418197811,21,21,1.0
temperature,asym,42,B0007,J,0.2,0.02,52.0885998385651,34,5,0.14705882352941177
temperature,asym,42,B0044,J,0.2,0.02,20.634193697470714,23,0,0.0
temperature,asym,42,B0048,J,0.2,0.02,3.270524543267408,15,0,0.0
temperature,asym,42,B0055,J,0.2,0.02,15.68331418197811,21,11,0.5238095238095238
temperature,asym,42,B0007,J,0.2,0.05,52.0885998385651,34,0,0.0
temperature,asym,42,B0044,J,0.2,0.05,20.634193697470714,23,0,0.0
temperature,asym,42,B0048,J,0.2,0.05,3.270524543267408,15,0,0.0
temperature,asym,42,B0055,J,0.2,0.05,15.68331418197811,21,0,0.0
temperature,asym,42,B0007,J_plus_1,0.05,0.0,52.0885998385651,9,9,1.0
temperature,asym,42,B0044,J_plus_1,0.05,0.0,20.634193697470714,6,2,0.3333333333333333
temperature,asym,42,B0048,J_plus_1,0.05,0.0,3.270524543267408,4,4,1.0
temperature,asym,42,B0055,J_plus_1,0.05,0.0,15.68331418197811,6,6,1.0
temperature,asym,42,B0007,J_plus_1,0.05,0.02,52.0885998385651,9,5,0.5555555555555556
temperature,asym,42,B0044,J_plus_1,0.05,0.02,20.634193697470714,6,0,0.0
temperature,asym,42,B0048,J_plus_1,0.05,0.02,3.270524543267408,4,0,0.0
temperature,asym,42,B0055,J_plus_1,0.05,0.02,15.68331418197811,6,1,0.16666666666666666
temperature,asym,42,B0007,J_plus_1,0.05,0.05,52.0885998385651,9,0,0.0
temperature,asym,42,B0044,J_plus_1,0.05,0.05,20.634193697470714,6,0,0.0
temperature,asym,42,B0048,J_plus_1,0.05,0.05,3.270524543267408,4,0,0.0
temperature,asym,42,B0055,J_plus_1,0.05,0.05,15.68331418197811,6,0,0.0
temperature,asym,42,B0007,J_plus_1,0.1,0.0,52.0885998385651,17,11,0.6470588235294118
temperature,asym,42,B0044,J_plus_1,0.1,0.0,20.634193697470714,12,2,0.16666666666666666
temperature,asym,42,B0048,J_plus_1,0.1,0.0,3.270524543267408,8,8,1.0
temperature,asym,42,B0055,J_plus_1,0.1,0.0,15.68331418197811,11,11,1.0
temperature,asym,42,B0007,J_plus_1,0.1,0.02,52.0885998385651,17,5,0.29411764705882354
temperature,asym,42,B0044,J_plus_1,0.1,0.02,20.634193697470714,12,0,0.0
temperature,asym,42,B0048,J_plus_1,0.1,0.02,3.270524543267408,8,0,0.0
temperature,asym,42,B0055,J_plus_1,0.1,0.02,15.68331418197811,11,1,0.09090909090909091
temperature,asym,42,B0007,J_plus_1,0.1,0.05,52.0885998385651,17,0,0.0
temperature,asym,42,B0044,J_plus_1,0.1,0.05,20.634193697470714,12,0,0.0
temperature,asym,42,B0048,J_plus_1,0.1,0.05,3.270524543267408,8,0,0.0
temperature,asym,42,B0055,J_plus_1,0.1,0.05,15.68331418197811,11,0,0.0
temperature,asym,42,B0007,J_plus_1,0.2,0.0,52.0885998385651,34,11,0.3235294117647059
temperature,asym,42,B0044,J_plus_1,0.2,0.0,20.634193697470714,23,13,0.5652173913043478
temperature,asym,42,B0048,J_plus_1,0.2,0.0,3.270524543267408,15,8,0.5333333333333333
temperature,asym,42,B0055,J_plus_1,0.2,0.0,15.68331418197811,21,21,1.0
temperature,asym,42,B0007,J_plus_1,0.2,0.02,52.0885998385651,34,5,0.14705882352941177
temperature,asym,42,B0044,J_plus_1,0.2,0.02,20.634193697470714,23,0,0.0
temperature,asym,42,B0048,J_plus_1,0.2,0.02,3.270524543267408,15,0,0.0
temperature,asym,42,B0055,J_plus_1,0.2,0.02,15.68331418197811,21,11,0.5238095238095238
temperature,asym,42,B0007,J_plus_1,0.2,0.05,52.0885998385651,34,0,0.0
temperature,asym,42,B0044,J_plus_1,0.2,0.05,20.634193697470714,23,0,0.0
temperature,asym,42,B0048,J_plus_1,0.2,0.05,3.270524543267408,15,0,0.0
temperature,asym,42,B0055,J_plus_1,0.2,0.05,15.68331418197811,21,0,0.0
temperature,asym,123,B0007,J,0.05,0.0,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J,0.05,0.0,21.15201684213202,6,1,0.16666666666666666
temperature,asym,123,B0048,J,0.05,0.0,3.7203610982644837,4,4,1.0
temperature,asym,123,B0055,J,0.05,0.0,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J,0.05,0.02,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J,0.05,0.02,21.15201684213202,6,0,0.0
temperature,asym,123,B0048,J,0.05,0.02,3.7203610982644837,4,4,1.0
temperature,asym,123,B0055,J,0.05,0.02,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J,0.05,0.05,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J,0.05,0.05,21.15201684213202,6,0,0.0
temperature,asym,123,B0048,J,0.05,0.05,3.7203610982644837,4,0,0.0
temperature,asym,123,B0055,J,0.05,0.05,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J,0.1,0.0,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J,0.1,0.0,21.15201684213202,12,1,0.08333333333333333
temperature,asym,123,B0048,J,0.1,0.0,3.7203610982644837,8,8,1.0
temperature,asym,123,B0055,J,0.1,0.0,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J,0.1,0.02,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J,0.1,0.02,21.15201684213202,12,0,0.0
temperature,asym,123,B0048,J,0.1,0.02,3.7203610982644837,8,4,0.5
temperature,asym,123,B0055,J,0.1,0.02,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J,0.1,0.05,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J,0.1,0.05,21.15201684213202,12,0,0.0
temperature,asym,123,B0048,J,0.1,0.05,3.7203610982644837,8,0,0.0
temperature,asym,123,B0055,J,0.1,0.05,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J,0.2,0.0,52.12902651368914,34,31,0.9117647058823529
temperature,asym,123,B0044,J,0.2,0.0,21.15201684213202,23,6,0.2608695652173913
temperature,asym,123,B0048,J,0.2,0.0,3.7203610982644837,15,11,0.7333333333333333
temperature,asym,123,B0055,J,0.2,0.0,16.439621386068804,21,21,1.0
temperature,asym,123,B0007,J,0.2,0.02,52.12902651368914,34,29,0.8529411764705882
temperature,asym,123,B0044,J,0.2,0.02,21.15201684213202,23,0,0.0
temperature,asym,123,B0048,J,0.2,0.02,3.7203610982644837,15,4,0.26666666666666666
temperature,asym,123,B0055,J,0.2,0.02,16.439621386068804,21,21,1.0
temperature,asym,123,B0007,J,0.2,0.05,52.12902651368914,34,21,0.6176470588235294
temperature,asym,123,B0044,J,0.2,0.05,21.15201684213202,23,0,0.0
temperature,asym,123,B0048,J,0.2,0.05,3.7203610982644837,15,0,0.0
temperature,asym,123,B0055,J,0.2,0.05,16.439621386068804,21,21,1.0
temperature,asym,123,B0007,J_plus_1,0.05,0.0,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J_plus_1,0.05,0.0,21.15201684213202,6,1,0.16666666666666666
temperature,asym,123,B0048,J_plus_1,0.05,0.0,3.7203610982644837,4,4,1.0
temperature,asym,123,B0055,J_plus_1,0.05,0.0,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J_plus_1,0.05,0.02,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J_plus_1,0.05,0.02,21.15201684213202,6,0,0.0
temperature,asym,123,B0048,J_plus_1,0.05,0.02,3.7203610982644837,4,4,1.0
temperature,asym,123,B0055,J_plus_1,0.05,0.02,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J_plus_1,0.05,0.05,52.12902651368914,9,9,1.0
temperature,asym,123,B0044,J_plus_1,0.05,0.05,21.15201684213202,6,0,0.0
temperature,asym,123,B0048,J_plus_1,0.05,0.05,3.7203610982644837,4,0,0.0
temperature,asym,123,B0055,J_plus_1,0.05,0.05,16.439621386068804,6,6,1.0
temperature,asym,123,B0007,J_plus_1,0.1,0.0,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J_plus_1,0.1,0.0,21.15201684213202,12,1,0.08333333333333333
temperature,asym,123,B0048,J_plus_1,0.1,0.0,3.7203610982644837,8,8,1.0
temperature,asym,123,B0055,J_plus_1,0.1,0.0,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J_plus_1,0.1,0.02,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J_plus_1,0.1,0.02,21.15201684213202,12,0,0.0
temperature,asym,123,B0048,J_plus_1,0.1,0.02,3.7203610982644837,8,4,0.5
temperature,asym,123,B0055,J_plus_1,0.1,0.02,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J_plus_1,0.1,0.05,52.12902651368914,17,17,1.0
temperature,asym,123,B0044,J_plus_1,0.1,0.05,21.15201684213202,12,0,0.0
temperature,asym,123,B0048,J_plus_1,0.1,0.05,3.7203610982644837,8,0,0.0
temperature,asym,123,B0055,J_plus_1,0.1,0.05,16.439621386068804,11,11,1.0
temperature,asym,123,B0007,J_plus_1,0.2,0.0,52.12902651368914,34,31,0.9117647058823529
temperature,asym,123,B0044,J_plus_1,0.2,0.0,21.15201684213202,23,6,0.2608695652173913
temperature,asym,123,B0048,J_plus_1,0.2,0.0,3.7203610982644837,15,11,0.7333333333333333
temperature,asym,123,B0055,J_plus_1,0.2,0.0,16.439621386068804,21,21,1.0
temperature,asym,123,B0007,J_plus_1,0.2,0.02,52.12902651368914,34,29,0.8529411764705882
temperature,asym,123,B0044,J_plus_1,0.2,0.02,21.15201684213202,23,0,0.0
temperature,asym,123,B0048,J_plus_1,0.2,0.02,3.7203610982644837,15,4,0.26666666666666666
temperature,asym,123,B0055,J_plus_1,0.2,0.02,16.439621386068804,21,21,1.0
temperature,asym,123,B0007,J_plus_1,0.2,0.05,52.12902651368914,34,21,0.6176470588235294
temperature,asym,123,B0044,J_plus_1,0.2,0.05,21.15201684213202,23,0,0.0
temperature,asym,123,B0048,J_plus_1,0.2,0.05,3.7203610982644837,15,0,0.0
temperature,asym,123,B0055,J_plus_1,0.2,0.05,16.439621386068804,21,21,1.0
temperature,asym,2024,B0007,J,0.05,0.0,49.97622284196299,9,9,1.0
temperature,asym,2024,B0044,J,0.05,0.0,19.629495113735807,6,4,0.6666666666666666
temperature,asym,2024,B0048,J,0.05,0.0,2.8198684027627627,4,4,1.0
temperature,asym,2024,B0055,J,0.05,0.0,14.4092807879208,6,1,0.16666666666666666
temperature,asym,2024,B0007,J,0.05,0.02,49.97622284196299,9,9,1.0
temperature,asym,2024,B0044,J,0.05,0.02,19.629495113735807,6,2,0.3333333333333333
temperature,asym,2024,B0048,J,0.05,0.02,2.8198684027627627,4,4,1.0
temperature,asym,2024,B0055,J,0.05,0.02,14.4092807879208,6,0,0.0
temperature,asym,2024,B0007,J,0.05,0.05,49.97622284196299,9,1,0.1111111111111111
temperature,asym,2024,B0044,J,0.05,0.05,19.629495113735807,6,0,0.0
temperature,asym,2024,B0048,J,0.05,0.05,2.8198684027627627,4,2,0.5
temperature,asym,2024,B0055,J,0.05,0.05,14.4092807879208,6,0,0.0
temperature,asym,2024,B0007,J,0.1,0.0,49.97622284196299,17,16,0.9411764705882353
temperature,asym,2024,B0044,J,0.1,0.0,19.629495113735807,12,10,0.8333333333333334
temperature,asym,2024,B0048,J,0.1,0.0,2.8198684027627627,8,8,1.0
temperature,asym,2024,B0055,J,0.1,0.0,14.4092807879208,11,1,0.09090909090909091
temperature,asym,2024,B0007,J,0.1,0.02,49.97622284196299,17,12,0.7058823529411765
temperature,asym,2024,B0044,J,0.1,0.02,19.629495113735807,12,2,0.16666666666666666
temperature,asym,2024,B0048,J,0.1,0.02,2.8198684027627627,8,8,1.0
temperature,asym,2024,B0055,J,0.1,0.02,14.4092807879208,11,0,0.0
temperature,asym,2024,B0007,J,0.1,0.05,49.97622284196299,17,1,0.058823529411764705
temperature,asym,2024,B0044,J,0.1,0.05,19.629495113735807,12,0,0.0
temperature,asym,2024,B0048,J,0.1,0.05,2.8198684027627627,8,2,0.25
temperature,asym,2024,B0055,J,0.1,0.05,14.4092807879208,11,0,0.0
temperature,asym,2024,B0007,J,0.2,0.0,49.97622284196299,34,19,0.5588235294117647
temperature,asym,2024,B0044,J,0.2,0.0,19.629495113735807,23,21,0.9130434782608695
temperature,asym,2024,B0048,J,0.2,0.0,2.8198684027627627,15,15,1.0
temperature,asym,2024,B0055,J,0.2,0.0,14.4092807879208,21,1,0.047619047619047616
temperature,asym,2024,B0007,J,0.2,0.02,49.97622284196299,34,12,0.35294117647058826
temperature,asym,2024,B0044,J,0.2,0.02,19.629495113735807,23,11,0.4782608695652174
temperature,asym,2024,B0048,J,0.2,0.02,2.8198684027627627,15,15,1.0
temperature,asym,2024,B0055,J,0.2,0.02,14.4092807879208,21,0,0.0
temperature,asym,2024,B0007,J,0.2,0.05,49.97622284196299,34,1,0.029411764705882353
temperature,asym,2024,B0044,J,0.2,0.05,19.629495113735807,23,2,0.08695652173913043
temperature,asym,2024,B0048,J,0.2,0.05,2.8198684027627627,15,2,0.13333333333333333
temperature,asym,2024,B0055,J,0.2,0.05,14.4092807879208,21,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.05,0.0,49.97622284196299,9,9,1.0
temperature,asym,2024,B0044,J_plus_1,0.05,0.0,19.629495113735807,6,4,0.6666666666666666
temperature,asym,2024,B0048,J_plus_1,0.05,0.0,2.8198684027627627,4,4,1.0
temperature,asym,2024,B0055,J_plus_1,0.05,0.0,14.4092807879208,6,1,0.16666666666666666
temperature,asym,2024,B0007,J_plus_1,0.05,0.02,49.97622284196299,9,9,1.0
temperature,asym,2024,B0044,J_plus_1,0.05,0.02,19.629495113735807,6,2,0.3333333333333333
temperature,asym,2024,B0048,J_plus_1,0.05,0.02,2.8198684027627627,4,4,1.0
temperature,asym,2024,B0055,J_plus_1,0.05,0.02,14.4092807879208,6,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.05,0.05,49.97622284196299,9,1,0.1111111111111111
temperature,asym,2024,B0044,J_plus_1,0.05,0.05,19.629495113735807,6,0,0.0
temperature,asym,2024,B0048,J_plus_1,0.05,0.05,2.8198684027627627,4,2,0.5
temperature,asym,2024,B0055,J_plus_1,0.05,0.05,14.4092807879208,6,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.1,0.0,49.97622284196299,17,16,0.9411764705882353
temperature,asym,2024,B0044,J_plus_1,0.1,0.0,19.629495113735807,12,10,0.8333333333333334
temperature,asym,2024,B0048,J_plus_1,0.1,0.0,2.8198684027627627,8,8,1.0
temperature,asym,2024,B0055,J_plus_1,0.1,0.0,14.4092807879208,11,1,0.09090909090909091
temperature,asym,2024,B0007,J_plus_1,0.1,0.02,49.97622284196299,17,12,0.7058823529411765
temperature,asym,2024,B0044,J_plus_1,0.1,0.02,19.629495113735807,12,2,0.16666666666666666
temperature,asym,2024,B0048,J_plus_1,0.1,0.02,2.8198684027627627,8,8,1.0
temperature,asym,2024,B0055,J_plus_1,0.1,0.02,14.4092807879208,11,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.1,0.05,49.97622284196299,17,1,0.058823529411764705
temperature,asym,2024,B0044,J_plus_1,0.1,0.05,19.629495113735807,12,0,0.0
temperature,asym,2024,B0048,J_plus_1,0.1,0.05,2.8198684027627627,8,2,0.25
temperature,asym,2024,B0055,J_plus_1,0.1,0.05,14.4092807879208,11,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.2,0.0,49.97622284196299,34,19,0.5588235294117647
temperature,asym,2024,B0044,J_plus_1,0.2,0.0,19.629495113735807,23,21,0.9130434782608695
temperature,asym,2024,B0048,J_plus_1,0.2,0.0,2.8198684027627627,15,15,1.0
temperature,asym,2024,B0055,J_plus_1,0.2,0.0,14.4092807879208,21,1,0.047619047619047616
temperature,asym,2024,B0007,J_plus_1,0.2,0.02,49.97622284196299,34,12,0.35294117647058826
temperature,asym,2024,B0044,J_plus_1,0.2,0.02,19.629495113735807,23,11,0.4782608695652174
temperature,asym,2024,B0048,J_plus_1,0.2,0.02,2.8198684027627627,15,15,1.0
temperature,asym,2024,B0055,J_plus_1,0.2,0.02,14.4092807879208,21,0,0.0
temperature,asym,2024,B0007,J_plus_1,0.2,0.05,49.97622284196299,34,1,0.029411764705882353
temperature,asym,2024,B0044,J_plus_1,0.2,0.05,19.629495113735807,23,2,0.08695652173913043
temperature,asym,2024,B0048,J_plus_1,0.2,0.05,2.8198684027627627,15,2,0.13333333333333333
temperature,asym,2024,B0055,J_plus_1,0.2,0.05,14.4092807879208,21,0,0.0
temperature,asym,2025,B0007,J,0.05,0.0,50.845968344124,9,7,0.7777777777777778
temperature,asym,2025,B0044,J,0.05,0.0,20.243820949596422,6,3,0.5
temperature,asym,2025,B0048,J,0.05,0.0,5.212554562243846,4,2,0.5
temperature,asym,2025,B0055,J,0.05,0.0,14.939734004189724,6,2,0.3333333333333333
temperature,asym,2025,B0007,J,0.05,0.02,50.845968344124,9,2,0.2222222222222222
temperature,asym,2025,B0044,J,0.05,0.02,20.243820949596422,6,1,0.16666666666666666
temperature,asym,2025,B0048,J,0.05,0.02,5.212554562243846,4,1,0.25
temperature,asym,2025,B0055,J,0.05,0.02,14.939734004189724,6,0,0.0
temperature,asym,2025,B0007,J,0.05,0.05,50.845968344124,9,0,0.0
temperature,asym,2025,B0044,J,0.05,0.05,20.243820949596422,6,0,0.0
temperature,asym,2025,B0048,J,0.05,0.05,5.212554562243846,4,0,0.0
temperature,asym,2025,B0055,J,0.05,0.05,14.939734004189724,6,0,0.0
temperature,asym,2025,B0007,J,0.1,0.0,50.845968344124,17,7,0.4117647058823529
temperature,asym,2025,B0044,J,0.1,0.0,20.243820949596422,12,3,0.25
temperature,asym,2025,B0048,J,0.1,0.0,5.212554562243846,8,2,0.25
temperature,asym,2025,B0055,J,0.1,0.0,14.939734004189724,11,2,0.18181818181818182
temperature,asym,2025,B0007,J,0.1,0.02,50.845968344124,17,2,0.11764705882352941
temperature,asym,2025,B0044,J,0.1,0.02,20.243820949596422,12,1,0.08333333333333333
temperature,asym,2025,B0048,J,0.1,0.02,5.212554562243846,8,1,0.125
temperature,asym,2025,B0055,J,0.1,0.02,14.939734004189724,11,0,0.0
temperature,asym,2025,B0007,J,0.1,0.05,50.845968344124,17,0,0.0
temperature,asym,2025,B0044,J,0.1,0.05,20.243820949596422,12,0,0.0
temperature,asym,2025,B0048,J,0.1,0.05,5.212554562243846,8,0,0.0
temperature,asym,2025,B0055,J,0.1,0.05,14.939734004189724,11,0,0.0
temperature,asym,2025,B0007,J,0.2,0.0,50.845968344124,34,7,0.20588235294117646
temperature,asym,2025,B0044,J,0.2,0.0,20.243820949596422,23,14,0.6086956521739131
temperature,asym,2025,B0048,J,0.2,0.0,5.212554562243846,15,2,0.13333333333333333
temperature,asym,2025,B0055,J,0.2,0.0,14.939734004189724,21,6,0.2857142857142857
temperature,asym,2025,B0007,J,0.2,0.02,50.845968344124,34,2,0.058823529411764705
temperature,asym,2025,B0044,J,0.2,0.02,20.243820949596422,23,5,0.21739130434782608
temperature,asym,2025,B0048,J,0.2,0.02,5.212554562243846,15,1,0.06666666666666667
temperature,asym,2025,B0055,J,0.2,0.02,14.939734004189724,21,1,0.047619047619047616
temperature,asym,2025,B0007,J,0.2,0.05,50.845968344124,34,0,0.0
temperature,asym,2025,B0044,J,0.2,0.05,20.243820949596422,23,0,0.0
